file_id,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7
68,0.0031144835116125955,0.0007847564811877114,0.0019486135247866574,0.0007569009029938219,0.00023103638850467965,0.9856431264819276,0.002224739530017733,0.005296328350567666
69,0.0005864675086621,0.00046909249486871567,0.0013361002291172358,0.0028827277541533082,0.0005259777810110215,0.0038745234696476423,0.3586004986242224,0.6317246151942197
70,0.0006629804388911529,0.0005956746249604416,0.0009830189567541303,0.8048190760084175,0.009809893502575173,0.08127893713988997,0.003121426993278033,0.09872899189867604
71,0.016472711668776095,0.0020173894450356685,0.6364022082159013,0.012536594770842353,0.0007334317200385855,0.0055202875042378126,0.010508349981367987,0.3158090363562718
72,0.0020530407077284916,0.8153922296036092,0.001641741066272084,0.040882331596805044,0.00043935614199237555,0.004567115115781813,0.0030526824392303354,0.13197150938217733
73,0.9989122045606142,4.12472433665419e-05,0.00016685978929109393,7.909995149198294e-05,3.178707503193959e-05,0.00029840034061493105,0.00012169081735208164,0.0003487152226390486
74,0.997983476381499,7.410191275906431e-05,0.00036789027908090205,0.00012182179685036039,3.609748823387519e-05,0.0003997275171489309,0.00017837817572085018,0.0008385006970624435
75,0.0022749537602678466,0.0009790606863996983,0.0052460011191112575,0.43670111114406207,0.0006760690178078039,0.009147044135207422,0.007417923704507036,0.5375578269447882
76,0.9523263945842286,0.0009681252591300959,0.005131131209049229,0.001456053821695392,0.0003573494478954103,0.005441047696923064,0.006084229796164999,0.02823563890645979
77,0.00344966165367927,0.000104587218743333,0.9904840895685798,0.00037568335122960706,9.204320509198716e-05,0.0019476161304051466,0.00038342192080210286,0.0031628711218192104
78,0.9970108067678222,0.000142627840718256,0.0006169951721657182,0.0003275295757725633,7.879996799556066e-05,0.0007460991125958987,0.00023942683327168879,0.0008377013418961461
79,0.0009650272941936086,0.0002686282460487516,0.0006418251660705772,0.0008377088693154238,0.00023800637791334626,0.9910013981712797,0.003669681509889215,0.0023776919145183607
80,0.0010583007968680183,0.0006005848788175034,0.0018385300320912018,0.5730128633635245,0.004675365522329538,0.02263868409842882,0.016895979426108255,0.3792796840820055
81,0.0025343385305868545,0.0019284220288100546,0.6422605071511851,0.009611269018852026,0.0003339211710147973,0.22637929238381713,0.04689617554518538,0.07005605644631589
82,0.007347892944662602,0.0005094026948746387,0.0006501671572995668,0.005129896759693688,0.00020489259550040162,0.0017345986073906384,0.009967432741916587,0.9744556978722103
83,0.9941696351669884,0.00016988396176917484,0.00035889784749876995,0.0001771553330651905,7.825920977714636e-05,0.0040711586110491315,0.0003104430265225067,0.0006645707796227427
84,0.995609438141001,0.00034916739680618513,0.000991839959242229,0.00029096017146889956,0.0001285040765171771,0.0005137516833659577,0.0010128965710654752,0.0011034015825885362
85,0.0009406574159335989,0.0003083286614952817,0.0006986156198874858,0.000348725990426214,0.00010449009773039653,0.9938566158504298,0.0008039979781476916,0.002938538707318373
86,0.08894861904191917,0.29938547556796224,0.08402351883626244,0.010978207612740792,0.002136901274511185,0.03308368156247152,0.10475817133926836,0.3766854466509447
87,0.0004671486057017739,0.0005010874130909344,0.0006659313680856438,0.5438064914872405,0.2447108044601968,0.008585608706088956,0.0010097972840705544,0.20025311981979615
88,0.06135473096088456,0.005074729580756504,0.01195154654412657,0.01115926740237369,0.0025494833450565575,0.4571189662178175,0.030921732220223264,0.4198695549046322
89,0.000667364761278576,0.9606278187762596,0.0006224977537759703,0.005540560009889889,0.00023753190010702112,0.0017971468939948076,0.0009302398317533203,0.029576820369647573
90,0.9862132565587771,0.00028566542648893417,0.0007057751572421654,0.0002668469024259052,0.00013210946320158372,0.0009723416610505256,0.0017583008096761588,0.009665700237639756
91,0.9987310126202167,5.361613665692282e-05,0.00017112242416176862,0.00010680757518041023,3.342097993902976e-05,0.0003438801908774382,0.00013256439041050755,0.0004275686285164289
92,0.9878892038004692,0.0006013312534288807,0.004030210796446729,0.0005198806217120617,0.0002752560426203739,0.000951639738389282,0.000872023250912374,0.004860454787059562
93,0.0010932061304157312,0.0009357797096509345,0.00865764060462888,0.11901398727972348,0.006981944429900284,0.008694413655244272,0.009721875637843973,0.8449011658821468
94,0.9072376983965031,0.0011927169220953464,0.0027305143182262443,0.001575239138957893,0.0004890457038357071,0.07293144762013472,0.003257175592370691,0.010586176597857114
95,0.9927393938353453,0.00019669304646078366,0.00038963218547064963,0.0003509297439666186,0.0001615017107825622,0.0029805070052664018,0.0010508176643153804,0.0021305633564157236
96,0.0002008645555751507,0.00010510554013261382,0.000347197620673415,0.00031163560705290474,6.478410136427786e-05,0.9967536409433554,0.0009767938419824168,0.0012399570606605257
97,0.0108827114286003,0.000416680595820713,0.9698423888974388,0.004540105155693372,0.0003850507726039569,0.0019966546302108536,0.0014787381628845102,0.010457697772555966
98,0.7775150651038265,0.0011666319796957599,0.009042829946629395,0.0043696270839274215,0.0019148861201788224,0.029102487573663724,0.00753954748484335,0.16934891667457777
99,0.006396634707309274,0.001451215930059441,0.006464388834485843,0.0009248545718109561,0.00020070251973323014,0.9789235721460101,0.0021501147208093617,0.0034885197712031736
100,0.9929095908937313,0.00026185395953034823,0.0010160255211745831,0.00036587910030484115,0.0001330809844488358,0.002073689234854321,0.0014038210877222218,0.0018360476567369434
101,0.9338532168385867,0.0016684944072608322,0.003663173748329524,0.005592634098099358,0.0005983439326588478,0.026131575649146307,0.005821244993561245,0.022671313363766564
102,0.0007438851252806373,8.417128392586962e-05,0.001883193133847739,0.00021116344923805937,6.414983971728836e-05,0.9961438424514281,0.00018092289259406092,0.0006886853718012943
103,0.0011329319170364318,0.0007406907620450758,0.005427567087053187,0.45518320766394915,0.0030040832998011278,0.00778784908024074,0.015913370727889502,0.5108102870055454
104,0.001307477902260803,0.000971066534259117,0.0050302956228942455,0.18521583355951643,0.004434121827350613,0.008605707717326447,0.011761227784143777,0.7826742980978714
105,0.0007438842899616753,8.340374525624895e-05,0.0018837908529426859,0.00021116319510607151,6.393604154167238e-05,0.9961434004213465,0.00018171508926370585,0.0006886846640378527
106,0.9988749735191144,4.010698375078216e-05,0.00016635755561700936,8.995549966503698e-05,2.9817095669722266e-05,0.0003061738638971129,0.00014217940099926955,0.0003504334655798405
107,0.00027082803332953756,0.0002459775920993132,0.00043346195375552356,0.6926729046857628,0.19296740605021592,0.09678851629629176,0.000863254973871164,0.015757649090449584
108,0.0003691240822672099,0.00030476088839539046,0.0005643284498227614,0.8429296020289585,0.0011719402912804156,0.04015594358361719,0.0016003911457864416,0.11290391657299914
109,0.08768843535023757,0.000631471406687664,0.0012131898314230267,0.0006422407057816601,0.00029523869116562806,0.0152948739002959,0.0011863548199323377,0.8930482224774539
110,0.010682259705008298,0.00022025027463996112,0.9752490605610808,0.002648179105574763,0.00013859245049163135,0.001765403204055071,0.0004190816820258041,0.008877169706562847
111,0.010212633687857426,0.001781639524400882,0.010582466058818307,0.004943225088922108,0.0009063632558002188,0.025360393086835804,0.857161006617877,0.0890522737854339
112,0.0012251093425241248,0.000803351465966377,0.01643837247444207,0.17388890550479325,0.014310007168351926,0.00674841854889284,0.011516374908109585,0.7750694547079461
113,0.003059784868193357,0.0014315012402590466,0.007030414343961561,0.0011960973803150482,0.00020861221520618913,0.9810828868351105,0.0023749009314659366,0.0036158294266737468
114,0.00013683567221727704,7.588497930169118e-05,0.0006456547647227629,0.0003779233132738905,7.859798882858909e-05,0.9951897513263823,0.0020591009593194914,0.001436266290016797
115,0.013735332106393765,9.444634143167599e-05,0.0007193580484206902,0.000136769603365211,4.756274537947045e-05,0.9841445782765328,0.0002868905177048191,0.0008350577769183226
116,0.0010370764954510336,0.0004194612720559856,0.001559760404761423,0.0005027997395514813,0.00016034123497764773,0.9906736765359545,0.0018889574592025598,0.00375794951537725
117,0.9982152327364173,7.915160480381684e-05,0.00035830343225053054,0.00015204666330792267,3.9069053081491745e-05,0.00034044188076380285,0.00014553485274107272,0.0006702115147841658
118,0.05814375962495253,0.0008272665292403083,0.9173097085143842,0.001489115234613179,0.0003497456133261845,0.01151968566033972,0.0027930956689391473,0.00756764835812201
119,0.9859563327919014,0.0003996732178624379,0.0034576935454527476,0.0008698821635490914,0.00018242925504217814,0.003483566087059591,0.0009733095076047852,0.004677085986615505
120,0.0015182854383754708,0.0012084502632306931,0.008978279038049448,0.0011467555456340158,0.00020625260185517865,0.9809244984972845,0.0023154267688740315,0.0037020183481879278
121,0.9970057363337999,0.0001428357154795838,0.0006182294776143931,0.00032714370678925175,7.882335848959914e-05,0.0007482009755594379,0.00023925843704873683,0.0008397698124318877
122,0.0005411976162805675,0.00048608226701168537,0.002069853321223717,0.0008414970945042385,0.00014726996815761273,0.9911940441282032,0.0018426710311964564,0.002877412614963276
123,0.995497370506615,0.00013342740499988333,0.0006438188282897057,0.00039602968823662296,7.77957022975223e-05,0.0012578549221955245,0.0002633171174536019,0.001730403517765148
124,0.0001318694345242066,8.769353060697024e-05,0.0010219184942192542,0.0007413139109368741,0.00022678167926109717,0.9857984098337376,0.003075406116329763,0.00891657128270833
125,0.0004931631870018521,0.0002653057773581735,0.0003811545396830088,0.0003060269259533701,0.00014686702598940728,0.9953220368195888,0.0012895812600923861,0.0017958503344233084
126,0.7901996114261414,0.002587242974171476,0.017928314345848295,0.007591251306966368,0.0012704894061520298,0.019176169677425473,0.05092749470493369,0.1103193985679301
127,0.05162616641557337,0.0027183673929992206,0.7570193660523192,0.005422914668230248,0.0020111097804875384,0.04118407964907195,0.00552417246917525,0.13449381903194557
128,0.915616576842831,0.0010304004178978798,0.007486206594666058,0.0030370287877364587,0.0009826194630524882,0.03941912280847319,0.0037220531568356073,0.02870599722540451
129,0.0010191253359956441,6.0692913714553245e-05,0.0004008873213402869,0.00028037875452316695,4.029008804789997e-05,0.9971997982124807,0.00017354544647617303,0.0008253150112006991
130,0.9005233979315493,0.005584641031916504,0.007938745833466215,0.006494582228872346,0.0012831677066531687,0.014265938463360021,0.019857267175172243,0.04405226056033268
131,0.013685935045787065,0.0016057453801176682,0.0015810896827113984,0.005540030885818885,0.0004226514940409267,0.005701552799350812,0.17228523873621798,0.7991777553065671
132,0.8518698044205718,0.0020087310156418174,0.019300947278309354,0.003389458162194108,0.001116247015378297,0.03651461304920612,0.010513647602945691,0.07528656775389783
133,0.9972162522353409,0.0001579390949360527,0.001051285423465271,0.00014822868306590883,8.372566894317043e-05,0.0003125387962979817,0.00017745431769727957,0.0008525588854798324
134,0.003159319221764968,0.012759107166124316,0.026847109803189016,0.002210146037216683,0.00035585092174050543,0.9438143785292035,0.004149811523082527,0.0067042962390371835
135,0.008545328810331604,0.000336592162390108,0.0017384275828897368,0.0012707673399805042,0.00017659194770556336,0.0008692817401030734,0.002103357253726136,0.9849596779011291
136,0.002261662378076082,7.671883922030392e-05,0.9950461617063286,0.0001809483335625248,5.532316333931574e-05,0.0007132254606384122,0.00015738986986335433,0.0015085799805646687
137,0.9645542738325887,0.0006268485162965521,0.0016744030478735763,0.0012245373683835198,0.0004560777173383059,0.0129782789343665,0.0013389816180369692,0.01714660894772964
138,0.0042483179487854735,0.0008510676409522643,0.0012042750838874659,0.01933455231028371,0.0003767224200802887,0.004166053502353622,0.31707226898788105,0.6527467386133166
139,0.9972722303255317,9.007744259140817e-05,0.00045787759814966075,0.00022311227807281274,8.533564731164044e-05,0.0009092240671741476,0.00015674939925464584,0.0008053822697700132
140,0.9464147810898554,0.0008630425885861139,0.0018213949399439977,0.0022376706881698264,0.00048725406982859,0.009583563115843394,0.015555791101668898,0.02303652790105923
141,0.0009001303576402313,0.00013690051719433138,0.003065253556625125,0.000279373480581157,7.13074173040655e-05,0.9941582016988385,0.00020614564575072587,0.0011827012522486898
142,0.00911755800240403,0.0007213313777660083,0.026000646752119997,0.06852392853400781,0.0021355552297372977,0.014829466558816812,0.32764103868404404,0.5510305030336118
143,0.0010672471897246,0.0010013768354440187,0.0024409409645866683,0.03412156876318307,0.0004720614784456784,0.0038680648748243675,0.9042600093604957,0.05276873518990878
144,0.004260135138240701,0.0009603518837232339,0.0019011584907277718,0.017804764899083655,0.0004832738470465989,0.01832178928324579,0.48422990024739415,0.47203862635605726
145,0.010189055005099847,0.0006046441237340078,0.019704318787320197,0.00220625623585631,0.0005886024660054615,0.9336482898357972,0.005216796179946427,0.027842004129666247
146,0.9774101709892153,0.0004766189420345606,0.009331462734907248,0.001100698446031165,0.00026070501676309543,0.004828942846362633,0.0012495151932437514,0.005341866171804819
147,0.9748176280070577,0.0007776407477343781,0.0026019876320234987,0.0009660674790355022,0.0003010918287339357,0.0047234441138144425,0.003334333769267099,0.012477801998550992
148,0.00024422212489688347,0.00041024298062579786,0.0019328630231667395,0.0013025494930421068,0.0002511264939781445,0.9607095599912057,0.02166236808990648,0.013487043254097345
149,0.8792177536600732,0.0012707720275612845,0.011974375877306893,0.009071501792788442,0.001352580018558711,0.03372559987600781,0.024734905363618245,0.03865253909093211
150,0.0257804482089704,0.0003429717806887956,0.001121411192664659,0.0007759378741353769,0.00025056985748534664,0.9646640576732313,0.002750533376227364,0.004314084239266049
151,0.9972167333625244,0.00013865792946098977,0.000615074286854473,0.00025052560090379285,8.216118552824205e-05,0.0007048509660802006,0.00019900976628278513,0.000793013139468365
152,0.0016928731028186083,0.0008519488553304126,0.010133078854998315,0.15394771200247165,0.0013451189664564248,0.041849099309334004,0.33773026849980714,0.4524499129816382
153,0.0001171487179096787,8.904624925967414e-05,0.0007249918017515481,0.000961318268531685,0.000154973109375294,0.9872512192633054,0.006192232330016333,0.004509088486124283
154,0.06128894626158729,0.003646091202274983,0.4450084723982871,0.00754914782212183,0.001960199844312153,0.04632929538457599,0.00905453340742812,0.42516331542564245
155,0.9924847881991761,0.0004541899593359766,0.0026349962046096943,0.00033969503734223065,0.00019882194408358793,0.0007295743870310521,0.0004947558218364166,0.0026631604022102975
156,0.9966847918713704,0.0005537392797837161,0.0004925886808442473,0.0002919473910581499,6.489821501771854e-05,0.0004038027259583132,0.00027819271426173106,0.0012300387288041064
157,0.018563134201606334,0.00012324077475693094,0.0011099976756166617,0.0001648244192219202,4.8449982170828645e-05,0.9783567269647493,0.000598780617629553,0.0010348431960131989
158,0.932497964823246,0.0025747275266920742,0.007902126799142376,0.00352052095247246,0.0009382058277704376,0.01636814047560497,0.00510996522889082,0.03108837450142067
159,0.006081398402535644,7.610049831017857e-05,0.00017893177051228452,0.00020116920286618805,4.899964958269798e-05,0.9925494275869675,0.0003671416132313971,0.0004968498478758614
160,0.00038067383535796134,8.669514712593978e-05,0.00019153802352414516,0.00020087892806817899,0.00011536551497583845,0.9977539483679416,0.0005420241797081288,0.0007288808636377878
161,0.9988737474313099,3.797236992189794e-05,0.00016876331285452454,8.240226302715189e-05,3.0039421777550065e-05,0.00031468907730790725,0.00014905607691589152,0.00034332134302106495
162,0.14863416738366533,0.006378918482636255,0.01520935643595327,0.012293964100609553,0.00111024973925429,0.022565309150194817,0.3171527954313679,0.4766552505686048
163,0.9803447989578651,0.0007672252862487555,0.00960014993497733,0.00048650254127120276,0.00015078262261521957,0.004896411185290902,0.0007999034531496285,0.0029542567376749183
164,0.0019872722187142884,0.0004775080341509724,0.0008047899386033045,0.009744535502367757,0.00021898373747466387,0.0038290810835150567,0.06475358494022738,0.9181842536835494
165,0.9972021157506311,0.00013897498867896938,0.0006102473402669065,0.00026407780222732487,7.744593317520395e-05,0.0007196938899782694,0.00020027532594144387,0.000787204504877771
166,0.9773458450177523,0.000428279296142686,0.010879473660055036,0.0013139183289015816,0.00025408068096349605,0.0034739764669430694,0.0010134603527633176,0.005290948632316975
167,0.003248400471366297,6.0786188771815694e-05,0.9945836054383528,0.0001435737814166633,4.973439360929608e-05,0.0005297885949260918,0.00012639686226814,0.001257689731121899
168,0.45896867351953125,0.0022528559499077516,0.020336499471006336,0.010110976842380312,0.0009536752812624062,0.05151410755502331,0.018630312736205693,0.4372328980043988
169,0.9983271915584133,6.633985720511786e-05,0.00032048680564590007,0.00013136680753648476,3.570836865122023e-05,0.00035037326337527153,0.00017350231123497393,0.0005950416180939413
170,8.99207817599689e-05,0.00012682401843813648,0.00042420279605249344,0.00023735934399538052,9.256986394874492e-05,0.9959680610635346,0.001235053978081485,0.0018259992556929204
171,0.03921430014224349,9.730762901388687e-05,0.0001560618693889359,0.000171021840832391,5.823635813993803e-05,0.9594193748939132,0.0003202116089606773,0.0005634510385011955
172,0.9949419616730013,0.0002981398041780368,0.0004406906811304523,0.0002915086687771165,0.0001026535779037527,0.0012668208044369319,0.0009751359164107644,0.0016831139180077358
173,0.986988016935265,0.0003399469729575332,0.0007186375468000464,0.00039877835923372916,0.00012527531857948196,0.005668545029246368,0.0015444557482807524,0.004216317510563977
174,0.012680846904536518,0.0014689896315778967,0.004439128538147484,0.014962071722110776,0.0005066138315238097,0.00941962459067346,0.8343868726167469,0.12213584328801484
175,0.0025250513353655027,0.00016760318751597654,0.0014932369504001035,0.0002451132182501486,9.527591099126091e-05,0.9936633888490769,0.00047782377754855077,0.0013325016704053556
176,0.008550079177634319,0.002559230932047604,0.0048823231267791384,0.006685539776199519,0.0004019169483363313,0.011694600145793446,0.8552012795187427,0.11002504009514616
